RETURNED,5/15/2020,Ed Lapasota,Returned from QXR | MUST LOCATE,2996,Unknown,,
MISSING,5/15/2020,Ed Lapasota,Verified In House 05.15.20 NQX RK | BENCH TESTING |,2997,Speedcast GSI Gov,,
MISSING,5/15/2020,Ed Lapasota,Verified In House 05.15.20,2998,Speedcast GSI Gov,,
RETURNED,1/23/2020,Ed Lapasota,Returned from GDC RTV-6682 1/23/20 | MUST LOCATE,2999,Unknown,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,3000,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,3001,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,3002,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,3003,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,3004,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,3005,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,STORED ON SITE,3006,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site,3007,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site,3008,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site,3009,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site,3010,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site,3011,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site,3012,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,STORED ON SITE,3013,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site,3014,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site-Qty 2 cards have no piggy back cards,3015,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site,3016,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site,3017,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site,3018,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site,3019,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site,3020,Speedcast GSI Gov,,
